net,length_um
net2832,1739.86
net2440,1739.48
_3011_,1739.3
_1095_,1739.12
net2448,1738.98
net2461,1738.86
net2012,1738.84
net1766,1738.75
net1708,1738.73
net1501,1738.72
net2139,1738.7
net1696,1738.69
net1412,1738.44
net1271,1738.36
net2391,1738.2
net1516,1738.12
net1514,1738
net2666,1737.91
net1750,1737.7
net1524,1737.69
_1951_,1737.53
rf.registers\[22\]\[12\],1737.51
net2700,1737.34
net2378,1737
net2710,1736.92
net2085,1736.91
net2705,1736.89
net1274,1736.83
net1444,1736.77
_1192_,1736.74
net2665,1736.7
_0341_,1736.61
net2384,1736.61
_1307_,1736.585
_0388_,1736.44
net2667,1736.4
net1715,1736.29
net2465,1736.28
net1782,1736.26
net1700,1736.24
net1781,1736.18
net2482,1736.02
net2711,1735.895
net1515,1735.82
net2382,1735.71
_3868_,1735.62
net2714,1735.48
net2439,1735.43
net1767,1735.41
net1506,1735.4
net2367,1735.39
net2664,1735.36
_1080_,1735.32
net2981,1735.32
net1745,1735.26
net2715,1735.13
net1403,1735.05
net1971,1735
net2450,1734.8
net1622,1734.69
rf.registers\[11\]\[16\],1734.52
net2668,1734
net2985,1733.95
net2401,1733.94
_0790_,1733.92
net3735,1733.66
_3655_,1733.56
net2020,1733.52
net2600,1733.43
net2033,1733.42
net2390,1733.28
net2400,1733.25
net2650,1732.87
_0834_,1732.54
net1450,1732.01
net1498,1731.96
net1153,1731.93
net2631,1731.84
rf.registers\[20\]\[5\],1731.82
net1693,1731.82
net1748,1731.68
net1692,1731.65
net2004,1731.57
net2039,1731.46
net2363,1731.21
net2730,1731.18
net2084,1731.11
net2447,1731.07
net3262,1731.01
net2079,1730.86
net2598,1730.75
net2717,1730.53
net1263,1730.18
_3186_,1730.04
net2072,1730.03
net2442,1729.77
net1414,1729.76
rf.registers\[9\]\[24\],1729.72
net1976,1729.66
rf.registers\[0\]\[29\],1729.46
net2655,1729.22
net2702,1729.1
net1512,1729.08
net2031,1728.95
net2148,1728.74
net2481,1728.56
rf.registers\[25\]\[23\],1728.21
rf.registers\[27\]\[1\],1728.21
net2458,1728.06
net2729,1728.03
_3991_,1727.8
_2081_,1727.62
_2560_,1727.56
net1611,1727.48
_2012_,1727.24
net2150,1727
_2762_,1726.98
net2549,1726.82
_4085_,1726.61
_0283_,1726.295
_2570_,1726.29
net1670,1725.76
net2648,1725.48
rf.registers\[29\]\[29\],1725.46
_1743_,1725.44
_2998_,1725.04
rf.registers\[2\]\[17\],1724.7
_3880_,1724.68
_2766_,1724.6
net2043,1724.59
net3090,1724.52
_0201_,1724.3
net2068,1723.42
_3474_,1723.055
net688,1722.5
net4046,1722.48
_3552_,1722.18
_3234_,1721.67
net1533,1721.38
_2816_,1721.22
rf.registers\[2\]\[22\],1721.16
net1711,1720.52
net2556,1720.29
rf.registers\[16\]\[3\],1720.26
rf.registers\[1\]\[5\],1720.26
_4080_,1720.24
_3725_,1719.82
rf.registers\[10\]\[7\],1719.32
_2644_,1718.98
_1407_,1718.72
_1645_,1718.3
net699,1718.16
_3016_,1718.12
net1743,1718.12
rf.registers\[16\]\[28\],1718.02
_1437_,1717.34
rf.registers\[6\]\[30\],1717.28
_0379_,1717.22
net3948,1717.18
rf.registers\[24\]\[14\],1717.04
_0315_,1716.96
_3823_,1716.74
rf.registers\[8\]\[24\],1716.395
net1676,1716.1
_0984_,1715.46
net836,1714.9
_1892_,1714.86
_0062_,1714.74
net2042,1714.74
_2953_,1714.33
_1957_,1713.94
net2807,1713.68
net4325,1713.32
net2151,1713.26
net1334,1713.24
net2906,1713.15
_1766_,1712.96
net3890,1712.74
net3225,1712.63
net979,1712.5
net3879,1712.08
_2310_,1710.88
net616,1710.68
clknet_6_54_0_CLK,1709.82
net2522,1709.76
rf.registers\[24\]\[8\],1709.62
net76,1709.58
net2034,1709.25
_3911_,1708.8
_1635_,1708.53
_0523_,1708.365
net2629,1707.76
net2459,1707.66
net2663,1707.44
net3609,1707.44
net1182,1707.14
_2598_,1706.985
_3464_,1706.96
net2636,1706.76
_4022_,1706.58
_0614_,1706.31
net1407,1705.38
net1975,1705.22
rf.registers\[9\]\[5\],1704.76
net1673,1704.76
clknet_6_2_0_CLK,1704.14
_0276_,1703.9
net2369,1703.16
_0785_,1703.02
rf.registers\[1\]\[16\],1702.8
_0680_,1702.325
net2473,1702.32
_2619_,1701.82
net3662,1701.72
_1694_,1701.65
net1741,1701.35
_2135_,1700.66
rf.registers\[24\]\[24\],1700.44
net2449,1700.16
net1488,1699.6
_3839_,1699.5
_1366_,1699.4
net1346,1699.14
_3838_,1699.12
_3204_,1699.06
net851,1698.32
net2067,1698.2
net3433,1697.92
net437,1697.42
_0729_,1696.9
net3507,1696.34
net2725,1695.34
rf.registers\[27\]\[4\],1695.3
net1706,1695.3
net1419,1695.26
net1454,1695.22
net2474,1694.94
_3960_,1694.86
net2651,1694.72
rf.registers\[27\]\[24\],1694.66
net1463,1694.62
net3531,1694.54
_1773_,1694.52
net677,1694.32
net1969,1694.32
net3119,1694.3
net1446,1694.12
net2485,1693.9
_1478_,1693.64
_0128_,1693.4
_3110_,1693.38
_0683_,1693
net2014,1692.76
net1620,1692.72
net1617,1692.52
net2731,1691.7
net2540,1691.61
net2075,1691.42
net2366,1691.4
net2371,1691.155
_3403_,1690.92
_3297_,1690.8
net2392,1690.72
net1413,1690.55
net2633,1689.76
net2955,1689.71
net2166,1689.2
_0092_,1688.965
_0922_,1688.76
net1614,1688.68
net2032,1688.53
net1008,1688.42
_3600_,1688.22
net1272,1688.12
_0709_,1688.06
net2379,1688.02
_3071_,1688
net2383,1687.78
net4251,1687.73
net1679,1687.5
net1637,1687.26
net1149,1687.18
net1457,1687.14
net1973,1687.08
net1154,1687.02
net1731,1686.71
net2443,1686.46
net2630,1686.34
net1280,1686.28
net1703,1686.2
_1218_,1686.1
net2592,1686.07
rf.registers\[26\]\[10\],1686.01
net2019,1685.69
net2456,1685.62
_0595_,1685.56
_0559_,1685.5
net3350,1685.26
net2087,1685.14
_1254_,1685.12
net1749,1685.02
net1610,1685
_0485_,1684.68
net2125,1684.52
net3906,1684.48
_2812_,1684.38
net1409,1684.28
net2078,1684.08
rf.registers\[28\]\[11\],1684.02
net2441,1683.98
net1157,1683.97
net1716,1683.96
_2801_,1683.8
rf.registers\[15\]\[30\],1683.45
net2374,1683.4
net4231,1683.4
net1431,1683.22
net1669,1683.22
_0926_,1683.18
net2152,1682.66
net1757,1682.06
_0029_,1681.76
_3319_,1681.48
net3661,1681.26
net1262,1681.12
net1517,1680.32
_1896_,1679.995
net2065,1679.65
_1231_,1679.615
rf.registers\[21\]\[30\],1679.61
net1754,1679.52
rf.registers\[7\]\[18\],1679.395
_2338_,1679.12
rf.registers\[25\]\[17\],1678
net1677,1677.8
net32,1677.54
net4023,1675.96
net4141,1675.3
_3841_,1674.73
net2159,1674.5
_2946_,1674.38
net2625,1674.19
net2460,1673.68
rf.registers\[28\]\[22\],1673.39
_1966_,1672.74
_2115_,1672.68
net3799,1672.36
net1541,1672.28
_2842_,1670.82
_1906_,1670.54
net1152,1670.44
net2696,1670.39
_3350_,1670.22
net3166,1669.96
_1369_,1669.92
rf.registers\[21\]\[28\],1669.67
rf.registers\[5\]\[5\],1669.5
_3270_,1668.85
net687,1668.62
net1762,1668.59
net2560,1668.21
_0884_,1667.62
_1601_,1667.32
_2578_,1666.5
_1278_,1666.47
net1006,1666.42
_2659_,1666.22
_1715_,1666.13
rf.registers\[31\]\[4\],1666.08
_3551_,1664.99
rf.registers\[12\]\[27\],1663.96
_0393_,1663.14
_0914_,1663
_1728_,1662.98
_0776_,1661.6
net3460,1660.46
net2907,1659.96
_4091_,1659.32
net2683,1658.62
_1941_,1658.58
net2334,1658.34
net1187,1656.96
_0297_,1656.82
_2566_,1656.035
net3600,1655.405
_2048_,1655.12
_2514_,1654.98
_3766_,1654.8
rf.registers\[14\]\[19\],1654.385
_1804_,1653.86
_2279_,1653.76
clknet_6_42_0_CLK,1653.515
rf.registers\[3\]\[4\],1653.36
rf.registers\[5\]\[9\],1652.7
_3230_,1652.68
_3307_,1652.47
_0850_,1652.44
rf.registers\[16\]\[13\],1652.2
rf.registers\[6\]\[22\],1651.58
_0113_,1651.18
rf.registers\[4\]\[21\],1651.08
_1160_,1650.94
net410,1650.92
_1173_,1650.26
rf.registers\[3\]\[7\],1648.4
net2499,1648.28
net2738,1647.52
_0136_,1647.48
net2359,1647.1
rf.registers\[7\]\[19\],1646.44
_1581_,1645.44
rf.registers\[6\]\[3\],1644.86
net2737,1644.72
_2158_,1644.32
_1784_,1643.95
_0266_,1643.48
_1251_,1641.34
_0022_,1640.4
net3095,1639.94
_3436_,1637.96
clknet_6_12_0_CLK,1637.88
_2556_,1637.48
_2572_,1637.04
_3941_,1636.82
_1699_,1636.44
_0326_,1636.38
_1592_,1635.68
net908,1635.64
rf.registers\[20\]\[21\],1635.22
net3605,1634.86
rf.registers\[12\]\[21\],1634.66
clknet_6_18_0_CLK,1634.6
_1796_,1633.22
_1633_,1632.64
_2665_,1631.84
rf.registers\[15\]\[10\],1631.76
net3178,1631.72
net1796,1631.64
net1400,1631.56
_2991_,1630.46
net3000,1630.22
net3004,1630.05
net3339,1629.78
net3229,1628.99
net2830,1628.76
rf.registers\[3\]\[11\],1628.58
net3686,1628.44
_0605_,1627.955
net378,1626.86
net3152,1626.72
_2021_,1626.46
rf.registers\[21\]\[16\],1625.01
_1537_,1624.6
_4110_,1624.26
_1469_,1624.16
rf.registers\[21\]\[26\],1623.18
_2318_,1622.76
net1490,1622.76
_3089_,1622.74
_2124_,1620.82
_2552_,1620.55
rf.registers\[1\]\[30\],1619.02
net1133,1619.02
_0890_,1617.8
_2053_,1616.72
_3962_,1616.72
_1505_,1615.52
_3349_,1615.28
_1542_,1614.92
net55,1614.22
_3482_,1614.1
_3604_,1613.96
net3622,1613.64
_2925_,1613.06
net3264,1612.92
_2161_,1612.7
net3762,1612.5
_2216_,1612.1
_0976_,1611.8
rf.registers\[4\]\[9\],1611.44
_0799_,1611.06
rf.registers\[29\]\[21\],1610.84
_1940_,1610.64
net3447,1610.64
_1536_,1610.1
_4128_,1610.04
_1191_,1609.94
_1376_,1609.26
clknet_6_56_0_CLK,1608.195
_3330_,1607.92
rf.registers\[29\]\[18\],1606.65
net2757,1606.18
_0503_,1606.15
_3376_,1606.07
rf.registers\[26\]\[15\],1605.22
net3413,1605.04
net3011,1604.83
_0102_,1604.68
_2917_,1604.58
net3189,1604.3
rf.registers\[15\]\[29\],1603.53
rf.registers\[22\]\[25\],1602.995
net1100,1602.8
net714,1602.24
rf.registers\[11\]\[31\],1602.02
net4236,1601.74
net3360,1601.28
rf.registers\[5\]\[27\],1601.24
_1147_,1600.94
_2908_,1600.6
net1858,1599
_3597_,1598.12
_1651_,1597.53
_2175_,1596.06
net3362,1595.66
net3503,1594.8
rf.registers\[30\]\[24\],1594.57
_0196_,1593.38
_1360_,1593.23
_2440_,1592.64
_1210_,1592.58
net4369,1592.46
rf.registers\[19\]\[27\],1591.6
_1345_,1591.52
net4410,1591.5
rf.registers\[17\]\[22\],1591.4
_4014_,1590.64
rf.registers\[24\]\[22\],1590.12
net2296,1589.64
_1354_,1589.3
_3608_,1589.08
_3447_,1588.38
net4077,1587.82
net1608,1587.67
_3939_,1585.92
_1945_,1585.9
_0482_,1585.8
_1457_,1585.7
_0846_,1585.475
net855,1584.94
_1355_,1584.68
rf.registers\[5\]\[21\],1584.27
net3065,1584.08
_0106_,1583.56
_1115_,1582.86
_3314_,1582.83
_0364_,1582.8
_1211_,1582.05
_1416_,1581.52
_2353_,1581.32
rf.registers\[30\]\[9\],1581.3
_0613_,1581.22
rf.registers\[24\]\[2\],1580.98
_2340_,1580.89
rf.registers\[30\]\[14\],1579.68
_0873_,1579.34
rf.registers\[19\]\[7\],1579.02
_3265_,1578.92
_2502_,1578.32
_2624_,1578.06
net698,1577.44
_2856_,1577.26
_1636_,1576.45
rf.registers\[14\]\[31\],1575.33
_2189_,1574.94
_2266_,1574.56
rf.registers\[22\]\[31\],1573.5
rf.registers\[26\]\[7\],1573.21
_1128_,1573.08
rf.registers\[7\]\[15\],1572.82
net4398,1572.22
rf.registers\[24\]\[13\],1571.92
_0337_,1571.08
clknet_6_55_0_CLK,1569.84
net3334,1569.25
net959,1568.74
_0843_,1568.48
_3634_,1568.48
_3677_,1568.26
_0894_,1568.13
clknet_6_36_0_CLK,1566.64
_3342_,1566.35
net4237,1566.32
_0438_,1565.605
_0792_,1565.13
_2075_,1565
rf.registers\[8\]\[16\],1563.98
_2320_,1562.9
rf.registers\[21\]\[10\],1561.91
_1441_,1561.72
_2940_,1561.67
_3870_,1561.44
net1234,1561.09
rf.registers\[19\]\[6\],1561.06
_3935_,1560.86
_1468_,1559.84
_3195_,1559.38
_3931_,1559.12
_0450_,1558
net857,1557.22
_2679_,1555.52
_0530_,1555.5
_0960_,1555.335
_1924_,1555.14
rf.registers\[8\]\[9\],1554.96
clknet_6_47_0_CLK,1554.915
_0634_,1554.84
_4170_,1554.36
_1751_,1554.1
_3995_,1553.1
rf.registers\[24\]\[1\],1552.66
_2823_,1552.46
_3348_,1552.26
_2964_,1552.22
net3793,1551.88
_3259_,1551.7
net3889,1550.66
_2203_,1549.8
rf.registers\[6\]\[4\],1549.42
_3477_,1549.37
_0174_,1548.14
_3276_,1548.04
_1712_,1547.82
rf.registers\[12\]\[12\],1547.64
_1798_,1547.24
_1997_,1546.22
_3112_,1543.58
_0768_,1543.46
_3356_,1543.2
_3691_,1542.24
_3739_,1541.52
net1499,1540.88
clknet_6_57_0_CLK,1540.78
_0091_,1540.42
rf.registers\[15\]\[28\],1540.36
net2824,1540.04
_0143_,1539.465
rf.registers\[24\]\[15\],1539.12
_3108_,1538.48
rf.registers\[22\]\[7\],1538.38
_0123_,1538.34
_0978_,1538.1
_1827_,1536.96
net3093,1536.79
_4111_,1536.76
_2840_,1536.72
_2063_,1536.56
rf.registers\[24\]\[0\],1536.56
_2149_,1536.54
_1857_,1536.36
clknet_6_58_0_CLK,1535.64
_1980_,1535.4
rf.registers\[19\]\[12\],1535.24
_2325_,1534.72
clknet_6_4_0_CLK,1534.51
_0529_,1534.28
_2198_,1534.22
_0330_,1532.36
net2811,1532.24
_3921_,1532.02
rf.registers\[8\]\[11\],1530.1
_2568_,1529.42
_1606_,1529.06
_1065_,1528.9
_1551_,1528.75
_0002_,1528.465
_1420_,1527.7
clknet_6_31_0_CLK,1527.38
_2319_,1527.02
_2143_,1526.78
_3901_,1525.93
_3976_,1525.68
_1803_,1525.5
_0800_,1524.68
_2043_,1524.64
net3146,1524.22
rf.registers\[8\]\[10\],1523.88
_2212_,1523.66
rf.registers\[0\]\[7\],1523.46
_1782_,1523.16
_1157_,1522.92
_2286_,1522.9
net3932,1521.76
net3971,1521.22
_3194_,1520.7
net347,1520.66
net25,1519.98
_0701_,1519.69
net551,1518.56
rf.registers\[16\]\[14\],1517.76
rf.registers\[16\]\[27\],1517.64
_2267_,1517.19
_2847_,1516
_1628_,1515.96
_2379_,1515.44
_1516_,1514.7
_2128_,1514.2
_3017_,1514.08
rf.registers\[3\]\[23\],1514.02
net69,1513.74
_2324_,1513.64
clknet_6_16_0_CLK,1513.615
clknet_6_14_0_CLK,1513.46
_2217_,1512.84
net920,1512.5
_1206_,1512
rf.registers\[1\]\[2\],1511.84
net2863,1511.3
_0625_,1510.8
net3873,1510.78
rf.registers\[26\]\[16\],1510.76
_1753_,1510.64
_3343_,1509.79
rf.registers\[21\]\[15\],1508.2
_1648_,1507.37
_2467_,1507.22
_4009_,1506.97
_0449_,1506.54
_2923_,1505.32
_1540_,1504.86
_2646_,1504.4
_1295_,1504.28
rf.registers\[4\]\[31\],1504.18
net3888,1503.54
net1178,1503.32
rf.registers\[7\]\[28\],1503.3
clknet_6_45_0_CLK,1502.88
_1428_,1502.44
_3542_,1502.34
_3443_,1502.07
_3377_,1501.66
_1142_,1501.18
_3860_,1500.86
_1267_,1499.62
_4141_,1499.62
_3915_,1498.34
net674,1497.88
rf.registers\[30\]\[3\],1497.5
_1329_,1496.99
rf.registers\[17\]\[29\],1496.9
_0886_,1496.405
_0045_,1496.38
net157,1496.08
rf.registers\[7\]\[3\],1496.03
_3547_,1495.94
_3563_,1495.88
_0590_,1495.05
_1585_,1494.9
_1564_,1494.44
_1583_,1493.2
_0349_,1492.86
_3179_,1491.53
_0952_,1491.485
net557,1491.28
rf.registers\[2\]\[0\],1491.12
_0546_,1490.52
net3559,1488.76
_3694_,1488.4
rf.registers\[4\]\[8\],1487.46
_0263_,1487.38
_1973_,1487.18
_0935_,1487.14
net670,1487.08
_2522_,1486.52
_2915_,1486.42
_1118_,1485.37
_2197_,1485.09
_2538_,1484.34
rf.registers\[28\]\[5\],1483.74
_0409_,1483.4
net4246,1483.23
net858,1483.22
rf.registers\[19\]\[4\],1482.9
_3532_,1482.78
rf.registers\[2\]\[13\],1482.72
_3746_,1482.7
_3450_,1482.58
rf.registers\[0\]\[26\],1480.52
_1040_,1480.42
net2914,1479.97
rf.registers\[23\]\[11\],1479.54
net30,1479.44
rf.registers\[21\]\[7\],1478.99
rf.registers\[5\]\[13\],1478.72
_1994_,1478.42
_0714_,1478.22
_0459_,1478
_4115_,1477.34
_0728_,1477.28
_1137_,1476.74
_2294_,1476.62
_2640_,1476.6
_1400_,1476.2
net3410,1476.02
net1069,1475.92
_1059_,1475.84
rf.registers\[14\]\[4\],1475.58
rf.registers\[7\]\[5\],1475.58
_3019_,1475.56
_2214_,1475.2
rf.registers\[16\]\[0\],1475.12
rf.registers\[30\]\[29\],1475.02
net5,1474.96
_2886_,1474.82
_3731_,1474.8
net219,1474.78
net3140,1474.73
rf.registers\[28\]\[29\],1474.62
_3667_,1473.98
rf.registers\[1\]\[24\],1473.95
_0806_,1473.7
_1594_,1473.62
rf.registers\[16\]\[16\],1473.235
rf.registers\[9\]\[10\],1472.69
_3905_,1472.64
_0058_,1472.565
net3901,1471.72
_0723_,1470.94
net100,1470.74
_1778_,1470.5
_0734_,1469.9
_1336_,1469.5
_2505_,1469.5
_0686_,1469.3
_1612_,1468.49
net3134,1468.12
_0363_,1468.035
_0241_,1468.025
_2054_,1467.58
rf.registers\[24\]\[20\],1467.54
_1085_,1466.98
_0498_,1466.48
net2851,1466.3
rf.registers\[13\]\[20\],1466.16
rf.registers\[26\]\[18\],1466.065
_2403_,1466.06
_1543_,1465.74
_4220_,1465.16
_0437_,1465.06
_1406_,1464.75
rf.registers\[0\]\[6\],1464.68
_0436_,1464.26
_1442_,1463.98
rf.registers\[19\]\[20\],1463.86
_2763_,1463.22
_2449_,1462.62
_2477_,1462.4
_1986_,1462.06
_0265_,1462
rf.registers\[30\]\[6\],1462
rf.registers\[1\]\[23\],1461.86
_0187_,1461.68
rf.registers\[26\]\[9\],1461.64
_0707_,1461.52
_1701_,1461.24
_2520_,1460.92
net373,1460.4
_3373_,1459.54
net848,1459.54
_1647_,1458.82
net3498,1457.82
_0920_,1457.78
_0313_,1457.475
_2596_,1456.4
_0166_,1456.21
_1984_,1456.18
rf.registers\[22\]\[2\],1456.12
rf.registers\[23\]\[19\],1455.76
_0041_,1455.695
_0824_,1454.98
_3139_,1453.56
net3995,1452.76
rf.registers\[14\]\[6\],1452.14
rf.registers\[18\]\[23\],1450.515
rf.registers\[20\]\[24\],1448.3
_4012_,1448.06
_0813_,1447.32
_3644_,1446.48
_1051_,1445.96
_3197_,1445.95
_3670_,1444.74
_0107_,1444.4
net3233,1443.56
_2988_,1442.02
_1673_,1441.74
_1340_,1441.72
_1623_,1441.44
net3510,1441.335
_2482_,1441.26
net737,1441.24
_0908_,1440.02
_3177_,1439.82
_2532_,1439.72
net2584,1439.04
net976,1438.66
net3551,1438.56
net3105,1438.36
net3549,1438.32
_1484_,1438.22
_3063_,1437.58
rf.registers\[17\]\[10\],1437.5
_1145_,1437.38
net3346,1437.28
net2318,1437.06
_1637_,1436.6
_0094_,1436.56
rf.registers\[10\]\[10\],1436.36
_1287_,1435.44
_4113_,1434.79
rf.registers\[28\]\[17\],1434.79
_1867_,1434.54
_2080_,1434.2
_1472_,1434.08
clknet_6_25_0_CLK,1433.72
_3776_,1433.24
rf.registers\[1\]\[14\],1432.98
clknet_6_37_0_CLK,1432.885
_2693_,1432.4
_3727_,1431.92
rf.registers\[20\]\[27\],1431.44
clknet_6_5_0_CLK,1430.86
_2269_,1430.8
_0247_,1430.44
_4054_,1430.11
clknet_6_15_0_CLK,1429.98
_1914_,1429.71
_1937_,1429.4
net2331,1428.85
_1626_,1428
_0775_,1427.82
_3717_,1427.62
_2395_,1427.16
rf.registers\[3\]\[25\],1427
_1561_,1426.82
rf.registers\[17\]\[25\],1426.7
_0876_,1426.64
_1105_,1426.08
_4090_,1425.8
_1273_,1425.62
net3478,1425.04
_2681_,1423.75
_1555_,1423.47
_3994_,1422.08
clknet_6_44_0_CLK,1421.54
_3311_,1421.41
rf.registers\[11\]\[12\],1421.02
_3338_,1420.8
rf.registers\[5\]\[2\],1419.32
net3645,1418.86
rf.registers\[23\]\[12\],1418.68
_2689_,1418.54
_0990_,1418.48
_1126_,1416.6
rf.registers\[7\]\[11\],1416.38
rf.registers\[0\]\[11\],1415.84
_3267_,1415.76
net1355,1415.66
_2494_,1415.4
rf.registers\[1\]\[4\],1414.78
_1854_,1413.22
_1410_,1413.11
_4156_,1412.96
net429,1412.94
_0677_,1412.88
_3368_,1410.82
_0830_,1410.66
_1762_,1409.7
_1688_,1409.46
_2050_,1409.44
_2485_,1408.96
net4067,1408.56
net1177,1408.3
net1010,1408.03
rf.registers\[18\]\[16\],1407.2
_2557_,1406.52
_3201_,1406.34
_3462_,1406.2
_3533_,1405.4
_0891_,1404.94
_0665_,1404.52
_3295_,1404.12
_3714_,1403.8
_1177_,1403.46
rf.registers\[3\]\[15\],1401.54
rf.registers\[5\]\[24\],1401.04
clknet_6_8_0_CLK,1399.72
rf.registers\[5\]\[4\],1398.86
clknet_6_49_0_CLK,1398.6
net1174,1398.26
_3066_,1398.22
_2093_,1397.74
net542,1397.34
net3020,1397.08
_0866_,1397.04
net901,1396.9
_2105_,1395.86
net2752,1395.32
rf.registers\[8\]\[7\],1395.14
_3729_,1394.92
clknet_6_22_0_CLK,1394.26
net3500,1392.24
clknet_6_41_0_CLK,1391.92
_0642_,1391.56
net485,1391.56
_2896_,1391.28
_1970_,1390.32
rf.registers\[28\]\[16\],1389.96
rf.registers\[24\]\[25\],1389.76
rf.registers\[25\]\[29\],1389.56
clknet_6_33_0_CLK,1389.34
rf.registers\[3\]\[29\],1389.3
_2009_,1389.16
clknet_6_17_0_CLK,1387.2
_1129_,1387.02
rf.registers\[26\]\[25\],1386.965
_3289_,1386.92
rf.registers\[28\]\[0\],1386.9
_1079_,1386.88
_3812_,1386.34
net1167,1386.02
rf.registers\[11\]\[27\],1385.64
net3294,1385.44
_2376_,1384.7
_2090_,1384.62
_2463_,1383.72
_1886_,1383.68
net3320,1383.68
_3454_,1383
_1419_,1382.96
clknet_6_62_0_CLK,1382.3
net660,1382.24
_3483_,1382.04
net628,1381.12
_2948_,1380.98
_3592_,1380.96
_3128_,1380.16
rf.registers\[27\]\[9\],1380.02
net2204,1379.98
net2984,1379.72
rf.registers\[3\]\[24\],1379.64
rf.registers\[22\]\[27\],1376.74
_1972_,1376.43
_0194_,1375.68
_4034_,1375.62
_0014_,1375.4
rf.registers\[3\]\[21\],1374.14
rf.registers\[15\]\[1\],1373.96
net512,1373.92
_1214_,1373.36
_1578_,1373.16
rf.registers\[23\]\[14\],1373.15
_0144_,1372.6
rf.registers\[7\]\[27\],1372.2
rf.registers\[16\]\[21\],1371.36
net513,1371.33
_4047_,1370.68
rf.registers\[30\]\[25\],1369.96
net2562,1369.78
_1121_,1369.36
_3378_,1368.04
_1729_,1367.87
_0550_,1367.76
net92,1367.26
net3770,1367.16
net2558,1366.06
_0711_,1365.96
net3877,1364.8
_0563_,1364.6
_0269_,1364.48
rf.registers\[20\]\[1\],1364.3
_3156_,1364.02
net460,1363.71
rf.registers\[20\]\[4\],1363.26
_2735_,1362.8
net2330,1362.44
net61,1362.38
_2169_,1361.88
_1087_,1361.52
rf.registers\[7\]\[23\],1361.18
_1412_,1360.4
_3578_,1359.6
net3139,1359.52
_4135_,1359.02
_1987_,1358.97
_0561_,1358.715
_1368_,1358.42
_3469_,1358.06
_3111_,1357.78
_2745_,1357.62
_3791_,1357.41
_4162_,1356.78
_3193_,1356.7
rf.registers\[21\]\[22\],1356.48
rf.registers\[16\]\[26\],1356.2
_1016_,1355.3
net1091,1354.48
clknet_6_21_0_CLK,1354.195
net672,1354.14
clknet_6_40_0_CLK,1353.6
clknet_6_20_0_CLK,1353.46
_0760_,1353.115
net572,1351.56
_1787_,1351.02
clknet_6_43_0_CLK,1350.72
_2010_,1350.64
_1740_,1349.9
_2695_,1349.17
_2736_,1349.16
_1856_,1348.6
_1338_,1348.52
_1448_,1348.42
rf.registers\[11\]\[4\],1348.04
_3476_,1347.58
_3864_,1347.05
_2513_,1345.66
_3309_,1344.87
net16,1344.32
rf.registers\[26\]\[29\],1342.84
_2778_,1342.4
net673,1341.8
clknet_6_9_0_CLK,1341.45
_3409_,1341.4
_4149_,1340.16
net290,1339.78
_1498_,1339.74
net148,1337.56
_0675_,1336.56
rf.registers\[0\]\[5\],1335.1
_0506_,1335.095
net556,1334.88
net316,1334.74
_2004_,1333.34
_1967_,1333.32
net2781,1333.3
rf.registers\[16\]\[7\],1332.54
net173,1332.24
_2278_,1332.14
net461,1332.14
net115,1331.32
net1179,1330.84
net943,1329.34
net840,1329.26
_0953_,1329
net1292,1326.12
net159,1326.04
net3347,1324.66
net1680,1323.94
_1187_,1323.78
clknet_6_60_0_CLK,1323.66
net3407,1323.4
net4344,1322.94
_1325_,1322.16
_3009_,1322.1
_0664_,1321.85
net1205,1321.82
_2195_,1321.64
rf.registers\[27\]\[22\],1321.36
rf.registers\[0\]\[1\],1321.02
_1996_,1320.93
rf.registers\[5\]\[18\],1320.24
_1237_,1319.79
_1452_,1319.76
clknet_6_27_0_CLK,1319.51
net158,1319.44
clknet_6_13_0_CLK,1319.34
_2709_,1318.64
net3699,1318.58
_3396_,1318.29
_3891_,1317.52
_0475_,1316.485
_1049_,1316.32
net317,1316.2
net555,1316.08
clknet_6_11_0_CLK,1315.86
net1340,1315.68
net938,1314.86
rf.registers\[20\]\[7\],1314.24
net2992,1314.13
_1471_,1313.82
rf.registers\[24\]\[30\],1313.32
net629,1313.02
rf.registers\[11\]\[5\],1312.74
rf.registers\[17\]\[9\],1312.36
net631,1312.26
rf.registers\[24\]\[12\],1312.04
net483,1311.8
_1359_,1311.52
_1926_,1311.37
_2492_,1310.84
_1425_,1310.68
_1903_,1310.54
_0748_,1310.24
rf.registers\[3\]\[14\],1309.9
clknet_6_53_0_CLK,1309.68
net931,1309.62
net3785,1308.4
rf.registers\[12\]\[16\],1308.28
rf.registers\[26\]\[19\],1307.98
net311,1307.4
net2244,1307.28
net2567,1307.22
_2150_,1306.34
_3219_,1306.26
_1865_,1306.14
_2165_,1305.18
_0050_,1305.15
rf.registers\[14\]\[8\],1304.48
_0302_,1304.4
_2813_,1303.88
rf.registers\[15\]\[8\],1303.46
net596,1302.96
_1943_,1302.88
net2179,1302.64
net859,1302.56
_0075_,1301.9
_1509_,1301.58
net1356,1300.98
rf.registers\[15\]\[11\],1300.78
net338,1300.7
net285,1300.54
_0697_,1300.36
net630,1299.81
rf.registers\[18\]\[20\],1299.32
_0527_,1299.04
net180,1299.02
clknet_6_48_0_CLK,1299.02
_1067_,1298.77
net3930,1298.715
_0073_,1298.66
_2215_,1298.4
_0511_,1297.115
_1692_,1296.88
